Distance,Speed,nGear,X,Y,Driver
2425.638127843667,221.7,5,-7208.0,-5805.0,LEC
2426.1324999999997,222.0,5,-7208.562700587216,-5811.079977173167,LEC
2436.0436111111107,223.0,5,-7216.4949840309455,-5948.747497403498,LEC
2448.398568663881,227.8249984,5,-7219.0,-6106.0,LEC
2459.2436111111106,232.0,6,-7216.234408117934,-6186.806747806227,LEC
2472.1880555555554,233.0,6,-7198.584426279565,-6260.511038223597,LEC
2474.2723575274786,233.4,6,-7193.0,-6277.0,LEC
2475.5777139671964,233.65,6,-7189.0,-6288.0,LEC
2493.254722222222,237.0,6,-7048.49980340181,-6475.553351968233,LEC
2495.38594620495,237.5,6,-7032.0,-6499.0,LEC
2514.765833333333,242.0,6,-6939.3656110953025,-6698.64057028153,LEC
2523.8471587343133,244.4937488,6,-6915.0,-6774.0,LEC
2536.810277777777,248.0,6,-6889.719490043415,-6855.3682226728,LEC
2547.6395151936667,249.09285668571428,6,-6872.0,-6921.0,LEC
2556.254722222221,250.0,6,-6856.536337969909,-6986.578342447798,LEC
2600.248062527309,179.29858357775174,6,-6756.0,-7572.0,LEC
2601.537222222221,177.0,5,-6754.479626926985,-7585.932775870746,LEC
2611.8422538569616,165.4499968,5,-6747.0,-7693.0,LEC
2617.437222222221,159.0,4,-6745.717152420112,-7771.81237676576,LEC
2620.428325297073,155.0062464,4,-6746.0,-7812.0,LEC
2624.1038888888875,150.0,4,-6747.443135006451,-7852.336387563174,LEC
2633.7038888888874,144.0,4,-6759.799184977016,-7915.2855185903845,LEC
2637.223769024461,141.13836391914913,4,-6771.0,-7935.0,LEC
2639.843055555554,139.0,4,-6782.050401133679,-7949.626128995275,LEC
2644.1839576943544,139.0,4,-6811.0,-7983.0,LEC
2650.6541666666653,139.0,4,-6886.4800651099895,-8076.855577405907,LEC
2651.1458401188,138.77250112,4,-6891.0,-8084.0,LEC
2665.320833333332,132.0,4,-6895.790812914061,-8230.724797331273,LEC
2665.75539789526,131.97,4,-6895.0,-8234.0,LEC
2679.8763888888875,131.0,4,-6880.9550257228775,-8325.373657331333,LEC
2682.5934758931435,132.520832,4,-6875.0,-8350.0,LEC
2684.092589781948,133.35416533333333,4,-6871.0,-8365.0,LEC
2688.943055555554,136.0,4,-6860.774776335114,-8407.815359970691,LEC
2692.601798900084,139.71999744,4,-6850.0,-8446.0,LEC
2696.943055555554,144.0,4,-6829.181640403389,-8507.146756209551,LEC
2703.7430555555543,153.0,4,-6792.382397024003,-8605.80942217179,LEC
2704.3118717213565,153.541664,4,-6790.0,-8612.0,LEC
2714.609722222221,163.0,4,-6763.746721244059,-8674.260472770786,LEC
2721.820895225605,169.33333333333334,4,-6743.0,-8713.0,LEC
2726.1430555555544,173.0,4,-6724.496794392994,-8746.856739897488,LEC
2735.0087534804784,180.20833066666665,4,-6681.0,-8823.0,LEC
2744.9430555555546,188.0,4,-6637.020950526144,-8888.544191880665,LEC
2746.7110008927934,188.8249984,4,-6628.0,-8901.0,LEC
2757.531792766211,193.8249984,4,-6562.0,-8987.0,LEC
2760.109722222221,195.0,4,-6544.931188315115,-9007.121787005231,LEC
2769.0430555555545,201.0,4,-6483.762029827633,-9072.352946543355,LEC
2769.731686924659,201.3,4,-6479.0,-9077.0,LEC
2780.2866244488155,205.8249984,4,-6404.0,-9142.0,LEC
2782.8430555555547,207.0,5,-6383.335282815259,-9156.747338695524,LEC
2790.301477517267,189.61364363636363,5,-6311.0,-9201.0,LEC
2801.7513057369697,157.79546181818182,5,-6167.0,-9280.0,LEC
2802.0319444444435,157.0,5,-6164.386403735595,-9281.401139279162,LEC
2812.6650034697127,140.7906288,5,-6100.0,-9316.0,LEC
2814.2986111111104,138.0,4,-6088.583504016554,-9322.422747643448,LEC
2819.6822733399604,114.64500864,4,-6041.0,-9352.0,LEC
2820.465277777777,111.0,3,-6033.43969307889,-9357.605270257913,LEC
2827.764638335769,98.71500288,3,-5966.0,-9419.0,LEC
2830.7986111111104,93.0,2,-5952.168443583852,-9436.269732197292,LEC
2834.577829234276,80.0250048,2,-5944.0,-9456.0,LEC
2835.1319444444434,78.0,2,-5942.4952024602135,-9460.162257422144,LEC
2838.820908470096,71.3656272,2,-5932.0,-9496.0,LEC
2841.087499999999,67.0,2,-5929.987786497784,-9519.856786340752,LEC
2841.665117862135,66.1750016,2,-5930.0,-9526.0,LEC
2844.5319444444435,62.0,2,-5932.392166273995,-9556.527787823065,LEC
2845.0761077274233,61.801242157015515,2,-5933.0,-9562.0,LEC
2847.2599999999993,61.0,2,-5935.517021982722,-9582.480744038498,LEC
2848.796323785405,61.0,2,-5940.0,-9599.0,LEC
2853.359999999999,61.0,2,-5969.054819756142,-9661.098087610877,LEC
2853.549425368694,61.11000064,2,-5970.0,-9663.0,LEC
2856.859999999999,63.0,2,-5979.065836525338,-9681.898076002237,LEC
2860.769467425365,66.3568192,2,-6001.0,-9697.0,LEC
2865.415555555555,70.0,2,-6063.63382032707,-9731.82713390521,LEC
2865.6529849212625,70.42897177867913,2,-6066.0,-9733.0,LEC
2872.607099883674,82.1281340384385,2,-6101.0,-9743.0,LEC
2873.7922222222214,84.0,2,-6108.570994115235,-9744.85785455037,LEC
2879.2448985311207,91.95,2,-6164.0,-9757.0,LEC
2879.9922222222217,93.0,2,-6175.337716686562,-9758.547067177798,LEC
2888.0033333333326,103.0,2,-6314.524650687834,-9770.697126213543,LEC
2888.386234067009,104.14,2,-6319.0,-9771.0,LEC
2894.7811111111105,122.0,2,-6362.612020093881,-9773.07282908439,LEC
2900.152842016995,123.27499946666667,2,-6396.0,-9773.0,LEC
2903.0477777777774,124.0,2,-6425.828658656043,-9772.910967920798,LEC
2907.628249897502,113.61786148571429,2,-6484.0,-9772.0,LEC
2911.214444444444,105.0,2,-6518.611458591614,-9769.54870261438,LEC
2915.703333333333,101.0,2,-6553.837791155659,-9764.489010178946,LEC
2916.0541632906934,100.5531272,2,-6557.0,-9764.0,LEC
2921.096190978954,93.7125,2,-6609.0,-9755.0,LEC
2923.703333333333,90.0,2,-6635.033433752021,-9748.79513587485,LEC
2928.2502318212883,86.0,2,-6676.0,-9734.0,LEC
2929.3699999999994,85.0,2,-6685.41963494176,-9729.136217553172,LEC
2934.244848815058,83.675,2,-6723.0,-9702.0,LEC
2936.747777777777,83.0,2,-6739.419449910087,-9684.692912031378,LEC
2938.9126757545937,84.15,2,-6752.0,-9668.0,LEC
2942.4811111111103,86.0,2,-6769.727269270691,-9636.724841631316,LEC
2944.2945624330464,88.281248,2,-6778.0,-9616.0,LEC
2946.5255555555545,91.0,2,-6787.820044052811,-9584.923445975086,LEC
2952.400462069206,97.84642651428571,2,-6808.0,-9502.0,LEC
2954.3033333333324,100.0,2,-6811.429117650967,-9484.782203993162,LEC
2960.1922222222215,106.0,2,-6813.953617735726,-9458.725995704648,LEC
2966.1630769653793,122.43499392,2,-6829.0,-9402.0,LEC
2967.136666666666,125.0,2,-6833.327963624303,-9387.646709205874,LEC
2972.7294452035,131.5142857142857,2,-6863.0,-9295.0,LEC
2977.7922222222214,137.0,3,-6882.159865919585,-9244.962778775089,LEC
2988.458888888888,160.0,3,-6912.701090784287,-9197.340274830509,LEC
2989.9938678480767,161.28333084444444,3,-6919.0,-9188.0,LEC
3005.506758750765,173.7277752888889,3,-7004.0,-9062.0,LEC
3005.858888888888,174.0,4,-7006.021201957286,-9059.098794341735,LEC
3014.0366666666655,184.0,4,-7052.260503880414,-8993.432755846326,LEC
3014.7082059195563,184.3249984,4,-7056.0,-8988.0,LEC
3022.392222222222,188.0,4,-7098.073006236011,-8924.489678313903,LEC
3026.2648937303125,191.6,4,-7119.0,-8890.0,LEC
3031.1033333333326,196.0,5,-7145.133723013662,-8843.660107779804,LEC
3039.782270851129,201.46428342857143,5,-7191.0,-8752.0,LEC
3047.125555555555,206.0,5,-7228.022541892682,-8665.033995505484,LEC
3061.2508333333326,211.0,5,-7287.964562882813,-8503.700851927802,LEC
3061.912158696222,211.6187536,5,-7290.0,-8498.0,LEC
3071.02861111111,220.0,5,-7311.183178990122,-8436.56654621297,LEC
3084.279979767512,225.2750016,5,-7336.0,-8356.0,LEC
3088.6841666666655,227.0,6,-7347.838487144447,-8316.712999582596,LEC
3095.836437836068,230.23750186666666,6,-7369.0,-8246.0,LEC
3104.284166666665,234.0,6,-7392.748500961659,-8165.870250524202,LEC
3107.6748313539056,235.40250176,6,-7402.0,-8134.0,LEC
3130.953053446297,244.78,6,-7463.0,-7914.0,LEC
3131.5063888888876,245.0,6,-7464.4075819745285,-7908.881231558307,LEC
3137.817756454846,246.45102586590966,6,-7481.0,-7848.0,LEC
3157.4313747902193,250.91571769793637,6,-7546.0,-7591.0,LEC
3162.236388888887,252.0,6,-7556.562973968959,-7547.259037642687,LEC
3173.614166666666,256.0,6,-7570.898145696349,-7482.0026814579205,LEC
3180.222892212855,257.53333333333336,6,-7579.0,-7437.0,LEC
3190.947499999999,260.0,6,-7594.990571870729,-7337.911438157156,LEC
3204.988920140271,262.4,6,-7616.0,-7193.0,LEC
3218.3049509751468,264.65,6,-7631.0,-7058.0,LEC
3220.3919444444437,265.0,7,-7633.692658060263,-7025.654341670866,LEC
3231.87056075144,268.8249984,7,-7649.0,-6818.0,LEC
3238.45861111111,271.0,7,-7654.619612902516,-6738.860531348696,LEC
3262.4675152174855,276.46,7,-7662.0,-6620.0,LEC
3264.9638196019405,277.02,7,-7663.063390422335,-6601.966109876188,LEC
-0.02667639182680715,274.0,7,-7666.330459328189,-6571.863332715362,PIA
6.6931469252233615,274.0,7,-7670.0,-6491.0,PIA
7.2305555555555605,274.0,7,-7670.305806832309,-6483.765438912787,PIA
22.730555555555558,279.0,7,-7678.948628697371,-6246.814572063697,PIA
26.860237206936084,279.39749952,7,-7680.0,-6199.0,PIA
48.782613568413495,281.49749952,7,-7674.0,-6072.0,PIA
54.06388888888888,282.0,7,-7670.774760084958,-6023.485366723222,PIA
64.51294676526351,283.32,7,-7663.0,-5907.0,PIA
85.20470901394914,285.92,7,-7644.0,-5710.0,PIA
85.84166666666667,286.0,7,-7643.392642285139,-5704.49998372612,PIA
98.375,282.0,7,-7630.9291023179485,-5599.193327841844,PIA
106.31078662105818,266.25,7,-7615.0,-5502.0,PIA
117.7369926573622,240.9375,7,-7576.0,-5303.0,PIA
119.44166666666666,237.0,7,-7571.762077864738,-5282.050756779097,PIA
128.775,210.0,7,-7562.223238535502,-5237.214988040509,PIA
135.69488044926095,191.025,7,-7554.0,-5208.0,PIA
137.0861111111111,187.0,7,-7550.832492233238,-5196.347220637765,PIA
149.9972222222222,166.0,7,-7501.753740076955,-5013.033662892421,PIA
152.37789758841768,163.6812528,7,-7495.0,-4988.0,PIA
157.06388888888887,159.0,6,-7486.450034539459,-4956.8791209243855,PIA
164.5271207132811,145.1281296,6,-7477.0,-4928.0,PIA
169.15277777777774,136.0,3,-7463.183656860513,-4887.776351841725,PIA
174.01332843759613,132.6750016,3,-7445.0,-4838.0,PIA
176.43055555555551,131.0,3,-7435.723852191623,-4814.890181952979,PIA
183.87778505358852,127.0062512,3,-7404.0,-4750.0,PIA
187.54166666666663,125.0,3,-7385.0362012864125,-4722.168572884429,PIA
189.9924791331355,123.92,3,-7372.0,-4706.0,PIA
194.3194444444444,122.0,3,-7347.646234999137,-4682.697377309863,PIA
196.0992525977143,121.81071451428572,3,-7329.0,-4672.0,PIA
201.4537684405471,121.23928594285714,3,-7239.0,-4634.0,PIA
203.7305555555555,121.0,3,-7207.352109880246,-4622.455395429289,PIA
209.28611111111107,125.0,3,-7160.147801205943,-4609.891881156358,PIA
218.408247066324,129.9,3,-7107.0,-4606.0,PIA
222.48611111111106,132.0,3,-7074.058688374974,-4602.126147708521,PIA
226.87161199569096,136.4392832,3,-7027.0,-4597.0,PIA
233.6083333333333,143.0,3,-6926.934791886294,-4588.399187958789,PIA
235.82103657596693,146.312496,3,-6898.0,-4586.0,PIA
240.4083333333333,153.0,3,-6852.1206832433045,-4582.112772617472,PIA
247.28369642254216,159.2156224,3,-6803.0,-4578.0,PIA
255.16388888888883,166.0,4,-6748.957347584555,-4574.066710878046,PIA
264.6817220098064,174.9607113142857,4,-6634.0,-4561.0,PIA
269.08611111111105,179.0,4,-6543.494629717051,-4548.481600650906,PIA
272.82763648575326,181.4333312,4,-6477.0,-4539.0,PIA
281.55277777777775,187.0,4,-6436.00918042698,-4532.575734302118,PIA
287.5982236813889,190.95499776,4,-6410.0,-4526.0,PIA
292.3305555555555,194.0,4,-6355.69197141652,-4513.860974054029,PIA
301.21944444444443,200.0,5,-6208.376351533777,-4481.630678876589,PIA
304.17108594016105,201.81094585025141,5,-6170.0,-4473.0,PIA
312.77694444444444,207.0,5,-6096.888295961585,-4455.517073911988,PIA
324.5547222222222,212.0,5,-6040.133311795822,-4440.0788973002755,PIA
326.4081559866586,212.68025205161086,5,-6028.0,-4437.0,PIA
341.0040171680561,217.94670867526847,5,-5893.0,-4404.0,PIA
343.9605555555555,219.0,5,-5853.660184855247,-4394.300774018835,PIA
354.6422734072017,222.68571428571428,5,-5700.0,-4356.0,PIA
361.4605555555555,225.0,6,-5630.430680929222,-4338.255494093855,PIA
379.58277777777766,233.0,6,-5518.519843679171,-4308.656776443611,PIA
384.3634671347398,234.04285622857142,6,-5476.0,-4298.0,PIA
390.87371827452154,235.45714285714286,6,-5407.0,-4281.0,PIA
398.016111111111,237.0,6,-5332.0907049651605,-4262.475007473169,PIA
405.46997029860927,239.1,6,-5256.0,-4245.0,PIA
408.6827777777777,240.0,6,-5223.390478490064,-4238.410696318838,PIA
427.1132283984166,243.88571428571427,6,-5044.0,-4212.0,PIA
427.6605555555555,244.0,6,-5039.117950572681,-4211.538896996009,PIA
440.9513914840267,246.68055466666667,6,-4906.0,-4201.0,PIA
452.56055555555554,249.0,6,-4710.73461220374,-4178.317847467247,PIA
453.39783514748046,249.225,6,-4700.0,-4177.0,PIA
463.7605555555555,252.0,6,-4635.28573680534,-4168.453056703914,PIA
473.06603463431946,253.32,6,-4588.0,-4150.0,PIA
477.8716666666666,254.0,6,-4535.879217605242,-4128.921407031766,PIA
491.4619882918762,254.8,6,-4344.0,-4049.0,PIA
494.8716666666666,255.0,6,-4308.244220124759,-4033.0077855616946,PIA
509.1494444444443,257.0,7,-4224.090713943177,-3988.342839221431,PIA
520.6605555555554,259.0,7,-4155.434528696194,-3951.7510064138137,PIA
523.0435261387752,259.32999936,7,-4135.0,-3942.0,PIA
531.6642920531445,260.52,7,-4049.0,-3903.0,PIA
535.1605555555556,261.0,7,-4016.6624755975104,-3889.0022144292566,PIA
544.8387748038671,262.65,7,-3935.0,-3856.0,PIA
558.716111111111,265.0,7,-3808.2666173643506,-3811.414542716374,PIA
566.9871068924043,265.7,7,-3726.0,-3788.0,PIA
570.5383333333332,266.0,7,-3689.219569768355,-3779.037995041916,PIA
589.2773167527196,267.26,7,-3501.0,-3743.0,PIA
593.8266694721236,267.56499968,7,-3464.0,-3737.0,PIA
600.316111111111,268.0,7,-3391.6027788903098,-3727.065150128358,PIA
620.6773571933538,268.0,7,-3100.0,-3692.0,PIA
630.0938888888888,268.0,7,-3033.2950891041455,-3682.607091644206,PIA
639.8921834057128,265.5062512,7,-2978.0,-3672.0,PIA
641.8716666666667,265.0,7,-2963.1484792868155,-3668.9283829393894,PIA
653.4272222222222,260.0,7,-2857.6310270147605,-3644.447008526048,PIA
654.3331065599583,258.9785764571429,7,-2849.0,-3642.0,PIA
671.9383333333333,238.0,6,-2685.2142239330037,-3579.3413310870915,PIA
672.782860515781,237.593752,6,-2678.0,-3576.0,PIA
682.2938888888889,233.0,6,-2601.673171135654,-3537.3559775991266,PIA
691.8908690544365,226.88000256,6,-2515.0,-3473.0,PIA
694.7938888888889,225.0,5,-2483.1739793746146,-3443.508211590054,PIA
702.927689455824,221.20000182857143,5,-2394.0,-3352.0,PIA
711.6716666666667,217.0,5,-2340.930528926038,-3288.9950165392356,PIA
725.205,203.0,4,-2313.2241495633934,-3219.9018524233247,PIA
725.922390083212,202.5666688,4,-2311.0,-3214.0,PIA
731.4012666734908,199.23333546666666,4,-2292.0,-3161.0,PIA
738.205,195.0,4,-2273.594354463926,-3080.0173917384595,PIA
745.0299645085473,189.83273903663806,4,-2263.0,-2994.0,PIA
752.5672222222222,184.0,4,-2261.0967686659797,-2911.49171695256,PIA
762.6227777777779,181.0,4,-2271.822505644188,-2823.014667697197,PIA
767.1088569299683,179.36917485438283,4,-2278.0,-2789.0,PIA
776.2627777777778,176.0,4,-2292.387980068554,-2730.501955855089,PIA
784.6836354061929,176.33076923076922,4,-2311.0,-2676.0,PIA
796.5044943234554,176.7923076923077,4,-2359.0,-2568.0,PIA
801.8294444444444,177.0,4,-2403.4632682804795,-2492.1157524048936,PIA
807.3533352105503,177.35,4,-2452.0,-2415.0,PIA
817.6516666666666,178.0,4,-2506.811697393181,-2337.5589763189373,PIA
829.6516666666666,180.0,4,-2549.5926024590817,-2292.5880186303234,PIA
832.2951090232498,179.3375008,4,-2565.0,-2274.0,PIA
834.2853927840429,178.8375008,4,-2578.0,-2258.0,PIA
837.5627777777778,178.0,4,-2600.3326365413645,-2231.0398606808394,PIA
843.7757373015545,173.38,4,-2643.0,-2179.0,PIA
855.785,164.0,4,-2708.029762235701,-2077.4967981679843,PIA
857.2629587696671,163.3812512,4,-2714.0,-2065.0,PIA
862.9405555555555,161.0,4,-2732.822708492241,-2016.5376156886025,PIA
867.8825565342203,159.4,4,-2744.0,-1974.0,PIA
875.1516666666666,157.0,4,-2749.7324529755774,-1907.491205252606,PIA
876.5132249700491,156.2,4,-2748.0,-1891.0,PIA
883.5961111111111,152.0,4,-2722.166455092499,-1779.2605575705115,PIA
886.6553202665268,152.72,4,-2709.0,-1735.0,PIA
892.1516666666666,154.0,4,-2688.4901562808723,-1676.9530217716374,PIA
900.9294444444445,158.0,4,-2660.019666284431,-1627.3852245961496,PIA
906.9567990937647,162.65499776,4,-2631.0,-1584.0,PIA
910.0961111111111,165.0,4,-2612.4735610173902,-1556.3767882592954,PIA
916.5832738657987,172.2041632,4,-2575.0,-1502.0,PIA
918.5850208798415,174.37082986666667,4,-2566.0,-1490.0,PIA
921.9627777777778,178.0,4,-2547.952862812288,-1466.9543548427223,PIA
932.2405555555555,185.0,4,-2476.359258793537,-1380.3285089947065,PIA
933.9690516349158,185.96249813333333,4,-2465.0,-1367.0,PIA
942.4361800197942,190.6,4,-2412.0,-1307.0,PIA
945.0405555555556,192.0,4,-2393.700223421279,-1287.34005858207,PIA
951.2617932044514,196.9437472,4,-2348.0,-1239.0,PIA
953.885,199.0,5,-2330.1282176455056,-1219.73046571866,PIA
967.6183333333332,206.0,5,-2244.9408015770464,-1121.2399507515204,PIA
968.3810471352317,206.38999808,5,-2240.0,-1115.0,PIA
974.2567794770159,209.36,5,-2201.0,-1064.0,PIA
991.8405555555554,218.0,5,-2087.156584924372,-900.5513369905982,PIA
998.8193773398903,221.38999808,5,-2046.0,-840.0,PIA
1004.285,224.0,5,-2016.3981617808072,-796.8373798863046,PIA
1019.6849999999998,231.0,5,-1939.958788387899,-688.371590000338,PIA
1022.9267725420835,226.14167253333332,5,-1922.0,-664.0,PIA
1033.2424628470717,209.64167253333332,5,-1858.0,-580.0,PIA
1033.6183333333333,209.0,5,-1855.5375642056172,-576.8398828744236,PIA
1041.7516666666668,183.0,5,-1801.1619578286861,-508.37366744109136,PIA
1045.290083661997,177.0687552,5,-1779.0,-481.0,PIA
1049.3072222222222,170.0,5,-1755.4363419627794,-452.23628769939774,PIA
1052.4247894793568,161.7875072,5,-1736.0,-429.0,PIA
1058.8405555555555,143.0,4,-1686.8926454179832,-372.32697326164447,PIA
1062.8201858792263,133.39500544,4,-1656.0,-338.0,PIA
1065.8405555555555,126.0,4,-1635.9584669991323,-316.5666547375099,PIA
1071.4405555555554,126.0,3,-1605.0767756454952,-285.1430229726528,PIA
1072.4937280204474,124.22714650010353,3,-1599.0,-279.0,PIA
1080.6833631813997,108.71467837600946,3,-1536.0,-226.0,PIA
1082.07,106.0,2,-1518.7488191046061,-217.3313052107263,PIA
1085.7881677456332,102.7249984,2,-1470.0,-198.0,PIA
1086.6033333333332,102.0,2,-1461.6352771021864,-195.36795930085623,PIA
1090.9758333333332,99.0,2,-1433.7502068357016,-192.26462173957836,PIA
1094.9448163777827,96.23636363636363,2,-1410.0,-200.0,PIA
1100.9092045537134,91.87272727272727,2,-1351.0,-223.0,PIA
1102.0980555555554,91.0,2,-1340.6372390199801,-228.76533594659273,PIA
1104.8711890645795,89.6,2,-1319.0,-244.0,PIA
1106.053611111111,89.0,2,-1309.92791596861,-251.60855214567297,PIA
1110.8869444444442,87.0,2,-1273.3466579922313,-290.58068400540037,PIA
1113.465086886583,84.2,2,-1256.0,-318.0,PIA
1114.575833333333,83.0,2,-1249.4785402685368,-331.0270651874647,PIA
1123.375833333333,88.0,2,-1216.734933602622,-435.220647650255,PIA
1123.7038705254135,88.270832,2,-1216.0,-438.0,PIA
1129.575833333333,93.0,2,-1207.4786111541255,-471.85343914212416,PIA
1133.2232365634839,97.125,2,-1202.0,-494.0,PIA
1138.5200934277188,102.781248,2,-1189.0,-543.0,PIA
1138.7313888888887,103.0,2,-1188.2438173946075,-545.6152774794368,PIA
1145.3492290258837,110.9874976,2,-1160.0,-638.0,PIA
1146.1980555555554,112.0,2,-1157.2823916658413,-646.6617106300669,PIA
1152.6424999999997,116.0,2,-1145.0109638465824,-683.7100681311567,PIA
1155.2381114253967,122.20499456,2,-1139.0,-700.0,PIA
1160.0313888888886,133.0,3,-1123.3532990076146,-740.8342002789016,PIA
1162.0418036510728,135.6,3,-1114.0,-763.0,PIA
1167.975833333333,143.0,3,-1076.030812155364,-845.0484919579965,PIA
1174.5906581722725,148.7,3,-1036.0,-926.0,PIA
1181.7536111111108,155.0,3,-1010.4386497664938,-972.2037656674743,PIA
1189.3566056212796,130.15000746666666,3,-986.0,-1005.0,PIA
1190.2202777777775,127.0,3,-981.5765125681629,-1010.9318380534676,PIA
1194.145588243104,114.74285714285715,3,-957.0,-1043.0,PIA
1198.075833333333,101.0,3,-929.5706879586166,-1073.1265124946194,PIA
1201.2758843582128,94.7,3,-900.0,-1096.0,PIA
1206.4668738466064,83.24545454545455,3,-831.0,-1130.0,PIA
1207.853611111111,80.0,1,-817.0834171080928,-1134.7581037255195,PIA
1213.9869444444444,69.0,1,-782.6042647835329,-1130.5626668798016,PIA
1214.2265583512876,68.74000128,1,-781.0,-1130.0,PIA
1217.5980555555554,65.0,1,-754.3708981665906,-1117.0919298641043,PIA
1218.1751256832952,64.45000106666667,1,-750.0,-1112.0,PIA
1221.664722222222,61.0,1,-729.6450145969321,-1063.295648887703,PIA
1221.8601102373188,60.76,1,-729.0,-1061.0,PIA
1224.8313888888888,57.0,1,-727.3682606641928,-1041.467566808172,PIA
1226.539533299818,55.8,1,-730.0,-1032.0,PIA
1229.0313888888888,54.0,1,-735.0544501404676,-1008.4264682238197,PIA
1231.2426080786522,52.0875008,1,-741.0,-984.0,PIA
1231.3425,52.0,1,-741.3065383994347,-982.9577062707554,PIA
1233.7713833706293,50.558333866666665,1,-750.0,-959.0,PIA
1234.6758333333332,50.0,1,-754.1239580839338,-950.3201878418175,PIA
1236.402301042244,48.00500096,1,-763.0,-934.0,PIA
1237.2869444444443,47.0,1,-767.3118486367781,-926.2980149521948,PIA
1239.9957924405933,49.6592802498447,1,-780.0,-905.0,PIA
1242.367028007169,51.87534712471528,1,-793.0,-886.0,PIA
1242.5013888888889,52.0,1,-793.7876914263071,-884.9299728392618,PIA
1246.1680555555556,55.0,1,-816.7571131490092,-856.4677833174219,PIA
1246.3605668257067,55.26332283118288,1,-818.0,-855.0,PIA
1249.3617328630316,59.191223134049274,1,-837.0,-833.0,PIA
1251.6619444444445,62.0,1,-850.067178597023,-818.4152372142387,PIA
1252.6339763369801,64.08,1,-858.0,-810.0,PIA
1255.5508333333335,70.0,1,-893.6567425049033,-773.3506805144592,PIA
1257.961281992809,74.35555555555555,1,-914.0,-753.0,PIA
1263.9508333333335,84.0,1,-904.5027463889048,-764.6458363885712,PIA
1265.3241457095803,87.25,1,-906.0,-763.0,PIA
1270.5508333333337,99.0,1,-938.1511749572685,-727.4211686496845,PIA
1272.6007906897983,100.2,1,-953.0,-711.0,PIA
1277.4175000000002,103.0,2,-983.0515945924437,-674.9987855127569,PIA
1278.3560469721804,102.72500053333333,2,-989.0,-665.0,PIA
1283.9312390404307,101.06666666666666,2,-1024.0,-585.0,PIA
1284.1508333333336,101.0,2,-1025.0087164627541,-582.2065693713325,PIA
1291.6175000000003,96.0,2,-1033.7221873176,-527.5278642510536,PIA
1295.7508333333337,93.0,2,-1026.6646579023986,-505.59351411035277,PIA
1296.568152834633,92.6,2,-1025.0,-500.0,PIA
1299.7952777777782,91.0,2,-1017.4975283258772,-473.60379661788073,PIA
1303.0133096774396,88.8,2,-1002.0,-441.0,PIA
1305.5952777777782,87.0,2,-978.5196434705805,-411.3154459476227,PIA
1309.6722504857137,86.38571428571429,2,-934.0,-367.0,PIA
1312.284166666667,86.0,2,-912.9913282232699,-348.5747140865801,PIA
1320.373055555556,91.0,2,-868.8306342717076,-323.0113217953853,PIA
1321.70601019689,91.3312496,2,-859.0,-318.0,PIA
1324.461944444445,92.0,2,-835.8871982165712,-306.1533588548649,PIA
1327.0800522125846,96.9406216,2,-814.0,-295.0,PIA
1331.9809179143695,105.3875,2,-773.0,-275.0,PIA
1334.1508333333338,109.0,2,-749.1493269527491,-264.4132610668428,PIA
1340.5126254162915,117.27142582857142,2,-671.0,-232.0,PIA
1343.5619444444449,121.0,2,-642.8480016868816,-221.05559041063827,PIA
1352.4286111111114,133.0,2,-583.2685457852564,-201.12662279612917,PIA
1354.9628170002304,128.62000384,2,-562.0,-195.0,PIA
1359.1508333333336,121.0,2,-519.8135440238128,-183.65263387700415,PIA
1360.2114503522068,119.968752,2,-509.0,-181.0,PIA
1367.0175681196702,113.093752,2,-438.0,-170.0,PIA
1369.0175000000004,111.0,2,-409.91768315081566,-170.01832055364574,PIA
1373.4716099353338,107.1750016,2,-344.0,-175.0,PIA
1377.1063888888893,104.0,2,-310.9149679940629,-181.61951325834397,PIA
1383.9063888888893,102.0,2,-284.7601740101083,-205.49141729206397,PIA
1385.3726900845854,101.11666773333333,2,-277.0,-215.0,PIA
1389.7156047280312,98.45000106666667,2,-249.0,-252.0,PIA
1390.4397222222226,98.0,2,-244.86393170836794,-258.6347106339979,PIA
1397.8286111111115,95.0,2,-216.5420972913936,-328.68678371761075,PIA
1398.688701316448,94.7937504,2,-214.0,-337.0,PIA
1402.0063888888892,94.0,2,-205.03849113869194,-369.24915394069353,PIA
1402.8827006782092,94.52380858395408,2,-203.0,-378.0,PIA
1408.8732082941908,98.00000058049895,2,-193.0,-434.0,PIA
1414.3788888888892,101.0,2,-189.24310735238785,-454.31761710148015,PIA
1416.573000080018,103.45454545454545,2,-188.0,-477.0,PIA
1421.6071878365256,108.87500218181819,2,-185.0,-565.0,PIA
1428.556666666667,116.0,2,-184.79760572769405,-612.5687242772203,PIA
1433.0829180403935,121.33855953082191,2,-186.0,-636.0,PIA
1439.9875000000002,129.0,3,-188.71863311316832,-700.5010833899179,PIA
1440.453967053076,129.73333333333332,3,-189.0,-705.0,PIA
1448.681652119539,141.95555555555555,3,-196.0,-782.0,PIA
1455.0875,151.0,3,-203.36839303142068,-846.5960883613459,PIA
1456.5334045536717,152.37499733333334,3,-205.0,-861.0,PIA
1465.8208333333334,161.0,4,-214.44443640603313,-948.7960310340702,PIA
1466.377831008642,161.6,4,-215.0,-954.0,PIA
1479.0240960750186,174.6,4,-229.0,-1082.0,PIA
1479.4319444444445,175.0,4,-229.5622164604179,-1086.9865400794072,PIA
